,input,model_output,strategy,group,ref1,ref2,ref3,ref4,ref5,ref6,ref7,ref8,ref9,ref10,BLEU,SARI_P,SARI_F
229,these attacks may have been psychological in origin rather than physical.,these attacks might have originated from psychological factors rather than being physical in nature.,same_obvious,same_obvious,the attacks may have been psychological rather than physical in nature.,"these attacks were psychological, rather than physical.",these attacks were probably psychological instead of physical.,these may be psychological attack rather than physical attack.,these attacks may have been mental instead of physical.,these attacks may have been psychological rather than physical.,"the attacks might have been on people's minds, not their bodies.",these attacks may have come from the mind rather than the body.,"at first, these may have been some psychological attacks rather than physical.",the attacks could be from the mind rather than body strength.,29.61516536011624,0.37787435774736666,0.34178970166271055
230,no skater has yet accomplished a quadruple axel in competition.,no skater has yet succeeded in performing a quadruple axel in competition.,same_obvious,same_obvious,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,49.73567356124545,0.5964991751490334,0.4089991751490334
231,"in a short video promoting the charity equality now joss whedon confirmed that ""fray is not done, fray is coming back.","in a brief video for the charity equality now, joss whedon mentioned that ""fray is not finished, fray is making a return.""",same_obvious,same_obvious,"in a short video for the charity equality now, joss whedon stated that ""fray is not done, fray is coming back"".","in an equality now video joss whedon confirmed ""fray is not done, fray is coming back.","joss whedon made a short video to support the charity equality now. in the video, he said, ""fray is not done, fray is coming back.""","joss whedon confirmed that ""fray is not done, fray is coming back"" in a short promotional video for the charity equality now.","in a short video for the charity equality now joss whedon said that ""fray is not done, fray is coming back.","in a video joss whedon said that ""fray is not done, fray is coming back.""","in a short video, joss whedon said that ""fray is coming back.""",in a short video to help give funds to equality now joss whedon said that fray will be back.,"joss whedon confirmed that ""fray is not done, fray is coming back"" in a short video that promotes the charity equality now",in a video joss whedon confirmed that the fray is not done.,51.473464105383606,0.3980993613595957,0.3596979723003119
232,"he came from a musical family; his mother, larue, was an administrative assistant and singer, and his father, keith brion, was a band director at yale.","keith brion, his father, was a band director at yale, while his mother, larue, was both a singer and an administrative assistant.",same_obvious,same_obvious,his family was very musical. his mother was a singer and his father was a band director.,"he came from a musical family.  larue, his mother,  worked as administrative assistant and was a singer.  keith brion, his father, was a band director at yale.","his family was musical. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.","he can from a musical family.  his mother, larue was a secretary and singer.  his father, keith brion was a band director at yale.",his family was very musical.  his mother was a singer and his father was a band director.,"he came from a musical family. his mother, larue, was a singer and his father, keith brion, was a band director at yale.",he came from a family where his mom was a singer and administrative assistant and his dad a band director named keith brion at yale.,he came from a musical family. his mother was larue. she was an assistant and singer. his father was keith brion. he was a band director at yale.,his mother was a singer and his father was the band director at yale.,"he came from a musical family. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.",64.15027212855615,0.42069040621274095,0.36782497819967247
233,protests across the nation were suppressed.,the protests faced suppression.,same_obvious,same_obvious,protests were stopped across the nation.,arguments all over the country were put slowed down.,national protests were suppressed.,protests across the country were stopped.,"in the whole country, the protests were stopped.",protests across the nation were stopped.,protests across the nation were stopped.,protests across the nation were put down.,protests across the nation were stopped.,protests were stopped.,23.643540225079395,0.2706390831390832,0.2664724164724165
234,"however, even to those who enter the prayer hall of a mosque without the intention of praying, there are still rules that apply.","however, even for those who walk into the prayer hall of a mosque without planning to pray, there are still rules that must be followed.",same_obvious,same_obvious,"people might go to a mosque without wanting to pray. there are still rules for those people, too.",even those who enter a mosque without meaning to pray will have to follow rules.,"even those who enter a mosque, but do not plan to pray there, must follow the rules.",everyone who enters the prayer hall of a mosque has to obey the rules.,there rules still apply even to those who get into the prayer hall of a mosque without the intention of praying.,"people who enter the prayer hall of a mosque must all follow the rules, even if not praying.",there are still rules that apply to people who enter the prayer hall of a mosque with no plans to pray.,"however, there are rules for even those going into a mosque without praying.",rules still apply to those who enter a mosque without the intention of praying.,"however, even to those go into a mosque without wanting to pray, there are still rules.",58.14307369682194,0.44667242263594803,0.36809294838213175
235,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","Prior to 1980, a segment of the commonwealth railways' central Australian line ran along the western edge of the Simpson Desert.",same_obvious,same_obvious,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,25.924945760983757,0.42603487080102137,0.379101605738724
236,bone marrow is the flexible tissue found in the hollow interior of bones.,bone marrow is the substance located within the bones.,same_obvious,same_obvious,the flexible tissue found inside bones is bone marrow.,bone marrow is tissue found in the middle of bones.,bone marrow is the movable thing in the inside of bones.,bone marrow is a flexible tissue.  it is found in the hollow inside part of bones.,bone marrow is the moveable tissue found in the empty insides of bones.,bone marrow is the flexible tissue found in bones.,bone marrow is the flexible tissue found inside bones,bone marrow is found in the inside of bones.,bone marrow is the flexible tissue found in the hollow inside of bones.,bone narrow is the flexible substances thatcan be found in the empty space inside the bones.,37.99178428257963,0.36224601266739564,0.340133218054601
237,volterra is a town in the tuscany region of italy.,"In Italy, the town of Volterra is situated in the Tuscany region.",same_obvious,same_obvious,volterra is a town in the tuscany area.,volterra is a town located in the tuscany region of italy.,volterra is a town in italy.  it is located in the tuscany region.,volterra is an italian town in the tuscany region.,volterra is an italian city,volterra is located in italy's tuscany region.,"volterra is a town in tuscany, italy.","volterra, italy is a town in the tuscany area.",volterra is a town in tuscany.,volterra is a tuscan town in italy.,8.893549665447596,0.3678655463735651,0.3261889590719778
238,roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang'an (modern-day xian).,"Roof tiles from the Tang dynasty, marked with this symbol, have been discovered west of the ancient city of Chang'an, which is known today as Xian.",same_obvious,same_obvious,roof tiles from the tang dynasty with this symbol  have been found west of the ancient city of chang'an which is xian in modern days.,roof tiles from the tang dynasty with a  symbol have been found west of chang'an (xian).,roof tiles from the tang dynasty have been found west of chang'an.,roof tiles from the tang dynasty with this symbol have been found west of modern-day xian.,ancient roof tiles have been found with this symbol on them.,these roof tiles from the tang dynasty have been discovered west of xian.,roof tiles from the tang dynasty with the marking were found west of the old city of chang'an (modern-day xian).,roof tiles from the tang dynasty with this symbol have been found near ancient chang'an (modern-day xian).,there have been roof tiles found west of xian. xian used to be called chang'an. the tiles are from the tang dynasty.,roof tiles with this symbol have been found going back to the tang dynasty.  they have been found west of the ancient city of chang'an (modern-day xian).,34.8731053678983,0.432755843831002,0.3788381577348065
239,"the tongue is sticky because of the presence of glycoprotein-rich mucous, which both lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.","the tongue is quick because of the presence of glycoprotein-rich mucous, which both lubricates movement in and out of the nose and helps to catch ants and termites, which stick to it.",same_obvious,same_obvious,"the tongue is sticky because it has a glycoprotein-rich mucous, which both helps movement in and out of the snout.",the tongue is sticky because of the glycoprotein-rich mucous. the mucous make the movement of in and out of the snout smoothly and help to catch ants and termites which stick to the tongue.,the tongue is sticky.  this is because of glycoprotein-rich mucous.  glycoprotein-rich mucous lubricates movement in and out of the snout.  it also helps to catch ants and termites which stick to it.,"the tongue is sticky because of the presence of glycoprotein-rich mucous. this lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.",the sticky tongue helps to catch bugs.,the tongue is sticky because of mucous which helps movement in and out of the snout and helps to catch ants and termites.,the tongue is sticky because of glycoprotein-rich mucous. it lubricates movement in the snout and helps catch ants and termites.,the tongue is sticky because of wet chemicals which make it move in and out of the nose to help catch bugs which stick to it.,"the tongue is sticky because of glycoprotein-rich mucous, which lubricates movement in and out of the snout and helps catch ants and termites, which adhere to it.","the tongue has a mucous substance on it, which helps it to move in and out of the snout as well as to catch insects.",79.81597517396081,0.3797563440973502,0.28087965247065866
240,"in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female entertainer is allowed to perform in saudi arabia.",['original'],original,she was the only female allowed to perform in saudi arabia in 1990.,in 1990 she was the only woman actor who could act in saudi arabia.,"in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female performer given permission to perform in sudia arabia.","in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female performer allowed to perform in saudi arabia.",she was the only female entertainer allowed to perform in saudi arabia in 1990.,she was the only actress allowed to perform in saudi arabia in 1990.,there was only one female entertainer in saudi arabia in 1990.,82.82477531331043,0.45888984974372377,0.30944540529927933
241,"in december, 1967, ten boom was honored as one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was one of the righteous among the nations by the state of israel.",['original'],original,"in 1967, ten boom was honored as one of the righteous among the nations by the state of israel.",ten boom was honored in 1967 as one of the righteous among the nations by israel.,"ten boom was given an honor as one of the righteous among the nations by the state of israel in december, 1967.",ten boom was honored by the state of israel in december of 1967.,the righteous among the nations honored ten boom in 1967.,"in december 1967, the state of israel gave ten boom an award. ten boom was given a righteous among the nations award.","in december, 1967, ten boom was given an award for an honest among the countries by the state of israel.","in december, 1967, ten boom was called one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was given the righteous among the nations award by israel.",ten boom was honored as one of the righteous among the nations by israel.,91.7401445131941,0.4498083177298557,0.2968268362483742
242,"addiscombe is a suburb in the london borough of croydon, england.","addiscombe is a suburb of croydon, england.",['original'],original,"addiscombe is a small town in croydon, england.","addiscombe is a suburb of croydon, england. it is in the london borough.","addiscombe is a small town in the london borough of croydon, england.","addiscombe, england is a small town in the london borough of croydon.",addiscombe is a suburb in the london borough of croydon in england.,addiscombe is a suburb in the london borough of croydon.,"addiscombe is a suburb of croydon, england.","addiscombe is a suburb in croydon, england.",addiscombe is a suburb in the london borough of the town of croydon.  croydon is located in england.,"addiscombe is a small city in the london borough of croydon, england.",100.00000000000004,0.3434678285926287,0.30720610420590433
243,"loèche harbours the installations of onyx, the swiss interception system for electronic intelligence gathering.","loèche harbours harbours the installations of onyx, the swiss interception system for electronic intelligence gathering.",['original'],original,"the installation of onyx is located in loèche, switzerland.  onyx is the swiss interception system for electronic intelligence gathering.",loèche harbours the installations of onyx is the swiss interception system for the gathering of artificial intelligence.,onyx is a swiss intelligence system. it is in loeche.,"loeche owns the installations of onyx, the swiss system for electronic intelligence gathering.",loèche has the swiss electronic intelligence gathering system at the onyx installations.,"loèche harbours the installations of onyx, the swiss system for electronic intelligence gathering.","loeche is home to onyx, the swiss spying system for electronic intelligence gathering.","loèche harbours the installations of onyx, which is the swiss interception system for electronic intelligence gathering.",onyx is the swiss electronic intelligence gathering.,loeche has the onyx the swiss system for electronically getting information.,83.01241257597977,0.32662881495681,0.22607325940125447
244,"gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.","gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni, both with limited success.",['original'],original,"gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni. however, both had limited success.","first, gimnasia hired a famous colombian trainer, francisco maturana. then they hired julio cesar falcioni. neither was very successful.","gimnasia hired the famed columbian trainer francisco maturana, followed by julio césar falcioni.  both had limited success.","gimnasia hired famed trainer francisco maturana and then julio cesar falcioni, but neither was very successful.","gimnasia hired colombian trainer francisco maturana, and then julio cesar falcioni, they had limited success.","gimnasia hired the first famous colombian trainer francisco maturana, and then julio césar falcioni, but both were not successful.","gimnasia hired columbian trainer francisco maturana, and then julion cesar falcioni.  both had limited success.","gimnasia first hired famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.","francisco maturana, and then julio césar falcioni were hired by gimnasia but didn't do well.","gimnasia hired famous colombian trainer francisco maturana and later julio césar falcioni, but neither did a great job.",82.651681837938,0.42228210917587067,0.29345360676041177
245,no skater has yet accomplished a quadruple axel in competition.,no skater has yet a sharply axel in tournament.,['original'],original,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,22.089591134157878,0.30482969580834346,0.27357969580834346
246,"railway gazette international is a monthly business journal covering the railway, metro, light rail and tram industries worldwide.","railway gazette international is a monthly business journal. it is made up of the railway, metro, light rail and tram industries.",['original'],original,"railway gazette international is a monthly journal.  articles cover the global railway, metro, light rail and tram industries.","railway gazette international is a monthly business journal about the railway, metro, light rail and tram industries all over the world.",railway gazette international comes out monthly. it covers all rail industries around the world.,"the railway gazette international is a business journal that covers the railway, metro, light rail, and tram industries.","railway gazette international is a journal covering the railway, metro, light rail and tram industries worldwide.","railway gazette international is a monthly business journal covering railway, metro, light rail and tram industries worldwide.","railway gazette international is a monthly business journal that writes about railway, metro, light rail, and tram businesses worldwide.","railway gazette international is a monthly business journal. it covers the railway, metro, light rail and tram industries worldwide.",the railway gazette international covers rail industries worldwide.,"railway gazette international is a magazine discussing railway, metro, light rail and tram businesses around the world.",76.08566262731651,0.5284634547074346,0.37761941649926595
247,"aside from this, cameron has often worked in christian-themed productions, among them the post-rapture films left behind: the movie, left behind ii: tribulation force, and left behind: world at war, in which he plays cameron ""buck"" williams.","aside from this, cameron has also worked in christian-themed productions, among them the post-rapture films left behind: the movie, left behind ii: tribulation force, and left behind: world at war, in which he plays cameron ""buck"" williams.",['original'],original,"cameron has worked in christian-themed productions, including left behind: the movie, left behind ii: tribulation force, and left behind: world at war, where he plays the character cameron ""buck"" williams.","cameron has often worked in christian-themed productions with films such as left behind: the movie, left behind ii: tribulation force, and left behind: world at war, in which he plays cameron ""buck"" williams.","cameron has often worked in christian-themed productions.  these include the following post-rapture films: left behind: the movie, left behind ii: tribulation force, and left behind: world at war.  in these films he plays cameron ""buck"" williams.","cameron has often worked in christian productions.  they include left behind:  the movie, left behind ii: tribulation force, and left behind:  world at war.","cameron has often worked in christian-themed productions. among these are left behind: the movie, left behind ii: tribulation force, and left behind: world at war.","cameron worked a lot in christian movies like  the post-rapture films left behind: the movie, left behind ii: tribulation force, and left behind: world at war, in which he plays cameron ""buck"" williams.","cameron has often worked in christian-themed productions such as the post-rapture films: ""left behind;"" ""left behind ii: tribulation force;"" and ""left behind: world at war."" he played the character cameron ""buck"" williams.",cameron often works on christian-based and inspirational film productions.,"also, cameron has done a lot of work in christian productions, including the left behind films.","cameron has often worked in christian-themed productions, among them are left behind: the movie, left behind ii: tribulation force, and left behind: world at war, in which he plays cameron ""buck"" williams.",84.66320077027171,0.36527896279815764,0.24201254753640078
248,his sentence was transportation to australia for seven years.,his sentence was transportation to australia.,['original'],original,he was sentenced to live in australia for seven years.,he was sentenced to australia for seven years.,his sentence was transportation to live in australia for seven years.,he was sentenced to seven years in australia.,he had to do transportation to australia for seven years.,his sentence was being sent to australia for seven years.,his punishment was seven years in australia.,he was sentenced to trasportation to australia for seven years.,his punishment was to go to australia for seven years.,his punishment was to live in australia for seven years.,68.94026190863774,0.19672973447155617,0.173308017299839
249,they are culturally akin to the coastal peoples of papua new guinea.,they are culturally referring to the coastal peoples of papua new guinea.,['original'],original,they are similar to the coastal peoples of papua new guinea.,their culture is like the people who live on the coast of papua new guinea.,they are similar to the papua new guinea people living on the coast.,they are culturally similar to the coastal peoples of papua new guinea.,they are culturally similar to the people of papua new guinea.,they are culturally like papua new guinea people.,they are culturally similar to the coastal peoples of papua new guinea.,they have the same culture to the coastal people of papua new guinea.,they are related to the peoples of papua new guinea.,their culture is similar to that of the coastal communities of papua new guinea.,76.11606003349888,0.5866887054781159,0.3857322545216649
250,"despina was discovered in late july, 1989 from the images taken by the voyager 2 probe.","despina was found in late july, 1989 from the images taken by the voyager 2 probe.",['original'],original,"despina was discovered in late july, 1989.",despina was found in late july 1989 from pictures made by voyager 2.,despina was found at the end of july 1989 from the images taken by the voyager 2 tool.,"in 1989, despina was discovered from the images that were taken by the voyager 2 probe.","despina was discovered in july, 1989. it was seen in pictures sent by the voyager 2 space craft.",despina was discovered in late july 1989.  it was seen in pictures taken by the voyager 2 probe.,despina was discovered in 1989 from images taken by the voyager 2 probe.,despina was discovered at the end of july 1989. people saw it in the pictures the voyager 2 probe took.,despina was found in july 1989 from the images taken by the voyager 2 probe.,"despina was found in late july, 1989 from photos taken by the voyager 2 probe.",98.2899681086171,0.4189080623148235,0.28297795927945735
251,"naas is a major ""dublin suburb"" town, with many people living in naas and working in dublin.","naas is a big ""dublin suburb"" town. many people living in naas and worked in dublin.",['original'],original,"naas is a major ""dublin suburb,"" with many living in naas and working in dublin.",many people in naas and work in dublin.,"naas is a major ""dublin suburb"" town.  many people live in naas and work in dublin.",naas is a suburb of dublin. most people who live in naas work in dublin.,"naas is a major ""dublin suburb"" town.  many people live there and work in dublin.","naas is a large town, with many of them working in dublin.",many people live in naas and work in dublin.,"naas is a major ""dublin suburb"" town with lots of people living in naas that work in dublin.",naas is a suburb of dublin. many people live there and work in dublin.,many people work in dublin and live in naas.,65.02604893962244,0.4458949588036683,0.3473114916898898
252,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, a part of the commonwealth railways central australian line passed along the western side of the simpson desert.",['original'],original,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,96.01845894041881,0.5111728663670837,0.34382204118159027
253,"he left a detachment of 11,000 troops to garrison the newly conquered region.","he left the group of 11,000 troops to garrison the newly conquered.",['original'],original,"he left a 11,000 troops to garrison the newly conquered region.","he left a detachment of 11,000 troops to defend the newly conquered region.","he left 11,000 troops to garrison the new region that was defeated.","he left 11,000 troops there to defend the region.","11,000 troops were stationed in the newly conquered region.","he left 11,000 troops to man the newly conquered region.","he left behind a group of 11,000 troops to guard the newly conquered region.","he left a group of 11,000 soldiers to garrison the newly conquered area.","he left a group of 11,000 troops to defend the area.","he left 11,000 troops to defend the newly won area.",71.70326647358438,0.4233420736075955,0.33321524509841405
254,"the name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","the name survives, radio station, and which have survived the demise.",['original'],original,"the name survives as a related spin-off digital television channel, digital radio station, and website which have survived the end of the printed magazine.","the name survived and will be used for the spin-off television channel, radio station, and website.","the name survives with a television channel, digital radio station, and website, which have outlasted the printed magazine.","the name has become a brand for a related spin-off digital television channel, digital radio station and website.  these have survived the end of the printed magazine.","the name lives on as a brand for a spin-off television channel, digital radio station, and website even though the printed magazine no longer exists.","the name has lasted as a brand from a digital television channel, digital radio station, and website which stayed even though printed magazines are decreasing.","the magazine is no longer printed.  the name of the magazine is still used for a spin-off digital television channel, digital radio station, and website.","the brand name is a spin-off digital television channel, digital radio station, and website which have outlived the of the printed magazine.","the name survives as a brand for a related by product of digital television channel, digital radio station, and website which have survived the end of the printed magazine era.","the name survives as a brand for a spin-off digital television channel, digital radio station, and website which have survived the demise of the magazine.",44.46875953123031,0.2750781329273294,0.2626129044116807
255,"the polymer is most often epoxy, but other polymers, such as polyester, vinyl ester or nylon, are also sometimes used.","usually, it is used in some items like vinyl or ester.",['original'],original,"the binding agent is most often epoxy, but others, such as as polyester, vinyl ester or nylon, are also used.",the most popular polymer to use is epoxy.,"the polymer is most often epoxy. polymers such as polyester, vinyl ester or nylon are sometimes used.","the most commonly used polymer is epoxy.  however, other polymers used include polyester, vinyl ester and nylon.","the material used is usually epoxy, but polyester, vinyl ester or nylon are also used sometimes.","the chemical is usually epoxy, but other chemicals like polyester, vinyl ester or nylon, are also sometimes used.",epoxy is the most common polymer used.  sometimes vinyl ester or nylon are used.,"the polymer is most often epoxy, but polyester, vinyl ester, or nylon are sometimes used.","the polymer is most often adhesives but other polymers like polyester, vinyl ester or nylon, are also sometimes used.","the polymer is most often epoxy, but other polymers, like polyester, vinyl ester or nylon, are also sometimes used.",4.247804390530471,0.23560600997895623,0.2338290491946425
256,"this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process (or component of a process, i.e. an enzyme, cell, cell receptor or microorganism) by half.","an enzyme is a special chemistry. an enzyme, cell, cell receptor or microorganism is a special process. this is because of a certain amount of energy, elemental an enzyme, cell, cell inhibitor or microorganism by half.",['original'],original,this number measure tells how much of a drug or chemical is needed to stop a life process or part of a process by half.,it tells how much of a drug would be needed to stop a process by half.,this measure shows how much of a drug or substance is needed to slow a biological process by half.,quantitative measures are used to determine the ingredients needed for biological processes.,this quantitative measure indicates how much of a particular drug or other substance (inhibitor) is needed to inhibit a given biological process  by half.,this quantitative measure shows how much of a particular drug or other substance is needed to block a specific biological process by half.,this measurement will indicate how much of a particular drug or substance is needed to hold back a biological process by half.,this quantitative measure shows how much of a drug or other substance is needed to inhibit a biological process by half.,this measure shows how much of a drug or substance is needed to halt a given process by half.,this unit shows how much of a drug is needed to slow a biological process by half of its speed.,5.038673922099651,0.2960834477064882,0.26409709843999235
257,"a few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","a few animals have chromatic response, changing color in changing environments, either seasonally (snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).",['original'],original,some animals change color in different environments. sometimes this is because of the season.,"a few animals have a chromatic response, which means they change colors depending on their environment.  they can either do this with the seasons, or far more rapidly with cells in their skin.","a few animals have chromatic response. they can change color in changing environments. some change seasonally, like the ermine or snowshoe hare. some change quickly, like members of the cephalopod family.","some animals have chromatic response.  this means that they change colour in changing environments.  the change can be seasonal (e.g. ermine, snowshoe hare) or more quickly (e.g. chromatophores).",some animals change color in different environments.  they change colors with the seasons or with their skin cells.,a few animals change colors depending on their environment. this could be a seasonal change or a faster change.,a couple of animals change colors when their surroundings change either by season like the ermine and snowshoe hare or a lot quicker because they have organs in the skin (the cephalopod family).,some animals change colors in different environments. some animals like the ermine and snowshoe hare change color when the season changes. other types of animal change faster.,"some animals have 'chromatic responses', they change color depending on what's around them.","a few animals have chromatic response which means they change colors when their environment changes. this can happen either seasonally (ermine, snowshoe hare) or far more rapidly with pigment  in their outer layer of skin (octopus, squid).",58.12109732535566,0.34381783741821687,0.15146655691811609
258,the latter device can then be designed and used in less stringent environments.,the device can be designed and used.,['original'],original,the latter device can be designed and used in less stringent environments.,the second device can be designed to be used in settings with less strict requirements.,the latter device can be designed and used in less strict environments.,the last device can be used in less strict environments.,the device can be designed and used in less stringent situations.,the last device can be made and used in less severe environments.,the second device can be designed and used in less constricted environments.,the latter device can then be designed and used in less harsh environments.,the item can be made and used in places with less rules.,the last mentioned device can be designed and used in less strict environments.,59.755798910891144,0.34013098770868994,0.3217088542865565
259,these attacks may have been psychological in origin rather than physical.,these attacks may have been mental in source instead of physical.,['original'],original,the attacks may have been psychological rather than physical in nature.,"these attacks were psychological, rather than physical.",these attacks were probably psychological instead of physical.,these may be psychological attack rather than physical attack.,these attacks may have been mental instead of physical.,these attacks may have been psychological rather than physical.,"the attacks might have been on people's minds, not their bodies.",these attacks may have come from the mind rather than the body.,"at first, these may have been some psychological attacks rather than physical.",the attacks could be from the mind rather than body strength.,64.93358309501976,0.4586740592996293,0.3981611041175565
260,no skater has yet accomplished a quadruple axel in competition.,no skater accomplished has a quadruple axel in competition.,['original'],original,"right now, no skater has performed a quadruple axel in competition.",the quadruple axel hasn't been performed by a skater in competition.,no skater has completed a quadruple axel in competition.,no skater has ever done a four spin axel in competition.,no skater has done a quadruple axel in the competition yet.,no skater has been able to do a quadruple axel in competition.,no skater has been able to do a quadruple axel in competition.,no skater did the quadruple axel in competition.,a quadruple axel has never been performed successfully in competition.,no skater has done a quadruple axel in competition.,59.880596423242004,0.57072830768711,0.4453070622658646
261,"in a short video promoting the charity equality now joss whedon confirmed that ""fray is not done, fray is coming back.","in a short video promoting the charity equality now joss whedon said that the movie was not done, fray is coming back.",['original'],original,"in a short video for the charity equality now, joss whedon stated that ""fray is not done, fray is coming back"".","in an equality now video joss whedon confirmed ""fray is not done, fray is coming back.","joss whedon made a short video to support the charity equality now. in the video, he said, ""fray is not done, fray is coming back.""","joss whedon confirmed that ""fray is not done, fray is coming back"" in a short promotional video for the charity equality now.","in a short video for the charity equality now joss whedon said that ""fray is not done, fray is coming back.","in a video joss whedon said that ""fray is not done, fray is coming back.""","in a short video, joss whedon said that ""fray is coming back.""",in a short video to help give funds to equality now joss whedon said that fray will be back.,"joss whedon confirmed that ""fray is not done, fray is coming back"" in a short video that promotes the charity equality now",in a video joss whedon confirmed that the fray is not done.,69.1206584859371,0.3621139708694694,0.29580866618054397
262,"he came from a musical family; his mother, larue, was an administrative assistant and singer, and his father, keith brion, was a band director at yale.","his father was a singer, keith brion. his father was a band director at yale.",['original'],original,his family was very musical. his mother was a singer and his father was a band director.,"he came from a musical family.  larue, his mother,  worked as administrative assistant and was a singer.  keith brion, his father, was a band director at yale.","his family was musical. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.","he can from a musical family.  his mother, larue was a secretary and singer.  his father, keith brion was a band director at yale.",his family was very musical.  his mother was a singer and his father was a band director.,"he came from a musical family. his mother, larue, was a singer and his father, keith brion, was a band director at yale.",he came from a family where his mom was a singer and administrative assistant and his dad a band director named keith brion at yale.,he came from a musical family. his mother was larue. she was an assistant and singer. his father was keith brion. he was a band director at yale.,his mother was a singer and his father was the band director at yale.,"he came from a musical family. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.",66.85844665954946,0.38586144698852,0.36084125123445326
263,protests across the nation were suppressed.,protests were suppressed.,['original'],original,protests were stopped across the nation.,arguments all over the country were put slowed down.,national protests were suppressed.,protests across the country were stopped.,"in the whole country, the protests were stopped.",protests across the nation were stopped.,protests across the nation were stopped.,protests across the nation were put down.,protests across the nation were stopped.,protests were stopped.,100.00000000000004,0.28056504306504304,0.2592687467687468
264,"however, even to those who enter the prayer hall of a mosque without the intention of praying, there are still rules that apply.","however, even to those who enter the prayer hall of a mosque with the aim of praying, there are rules that apply.",['original'],original,"people might go to a mosque without wanting to pray. there are still rules for those people, too.",even those who enter a mosque without meaning to pray will have to follow rules.,"even those who enter a mosque, but do not plan to pray there, must follow the rules.",everyone who enters the prayer hall of a mosque has to obey the rules.,there rules still apply even to those who get into the prayer hall of a mosque without the intention of praying.,"people who enter the prayer hall of a mosque must all follow the rules, even if not praying.",there are still rules that apply to people who enter the prayer hall of a mosque with no plans to pray.,"however, there are rules for even those going into a mosque without praying.",rules still apply to those who enter a mosque without the intention of praying.,"however, even to those go into a mosque without wanting to pray, there are still rules.",70.55645543810036,0.3872425797614407,0.2598792139605749
